0.08754387999942992,2,QZ_HYBRID,0
0.11371817300096154,4,QZ_HYBRID,0
0.12910929800273152,4,QZ_HYBRID,0
0.13014782300160732,4,QZ_HYBRID,0
0.11941953299901797,4,QZ_HYBRID,0
0.06777257599969744,4,QZ_HYBRID,0
0.06275764599922695,4,QZ_HYBRID,0
0.06895791599890799,4,QZ_HYBRID,0
0.10749211100119282,4,QZ_HYBRID,0
0.0911255329992855,4,QZ_HYBRID,0
0.06700758599981782,4,QZ_HYBRID,0
0.07377879900013795,4,QZ_HYBRID,0
0.0787663680021069,4,QZ_HYBRID,0
0.07784003499909886,4,QZ_HYBRID,0
0.08083154700216255,4,QZ_HYBRID,0
0.08750183100346476,4,QZ_HYBRID,0
0.08643396299885353,4,QZ_HYBRID,0
0.06148100999780581,4,QZ_HYBRID,0
0.06531898300090688,4,QZ_HYBRID,0
0.08027426799890236,4,QZ_HYBRID,0
0.08322001999840722,4,QZ_HYBRID,0
0.09209909799756133,4,QZ_HYBRID,0
0.08137884100142401,4,QZ_HYBRID,0
0.08842806900065625,4,QZ_HYBRID,0
0.07773366699984763,4,QZ_HYBRID,0
0.09155890900001395,4,QZ_HYBRID,0
0.0839095859992085,4,QZ_HYBRID,0
0.07641796000098111,4,QZ_HYBRID,0
0.06196081599773606,4,QZ_HYBRID,0
0.0752689389992156,4,QZ_HYBRID,0
0.08852346099956776,4,QZ_HYBRID,0
0.09235560999877634,4,QZ_HYBRID,0
0.08394219399997382,4,QZ_HYBRID,0
0.08497294299741043,4,QZ_HYBRID,0
0.08280168500277796,4,QZ_HYBRID,0
0.08392936100062798,4,QZ_HYBRID,0
0.0731637930002762,4,QZ_HYBRID,0
0.0815859440008353,4,QZ_HYBRID,0
0.07928585499757901,4,QZ_HYBRID,0
0.09064201499859337,4,QZ_HYBRID,0
0.08257477399820345,4,QZ_HYBRID,0
0.08723127199846203,4,QZ_HYBRID,0
0.0858740920011769,4,QZ_HYBRID,0
0.08053333900170401,4,QZ_HYBRID,0
0.07977471699996386,4,QZ_HYBRID,0
0.08618497199859121,4,QZ_HYBRID,0
0.07717107700227643,4,QZ_HYBRID,0
0.08842960499896435,4,QZ_HYBRID,0
0.08208427899808157,4,QZ_HYBRID,0
0.08510535800087382,4,QZ_HYBRID,0
0.06561990999762202,4,QZ_HYBRID,0
0.0741103820000717,4,QZ_HYBRID,0
0.08393076999709592,4,QZ_HYBRID,0
0.08824525399904815,4,QZ_HYBRID,0
0.08559159799915506,4,QZ_HYBRID,0
0.08191215099941473,4,QZ_HYBRID,0
0.0844881439988967,4,QZ_HYBRID,0
0.09153285999855143,4,QZ_HYBRID,0
0.08719316100177821,4,QZ_HYBRID,0
0.0850517589969968,4,QZ_HYBRID,0
0.08064908300002571,4,QZ_HYBRID,0
0.0808964099996956,4,QZ_HYBRID,0
0.08456404800017481,4,QZ_HYBRID,0
0.08089471499988576,4,QZ_HYBRID,0
