-3.499326116530452890e-01,-1.001070218978168322e-02
-3.488749469097789935e-01,-1.347011434707573972e-02
-3.477721874109682143e-01,-1.639452409801073901e-02
-3.466243331566130070e-01,-1.878393144258670364e-02
-3.454313841467132606e-01,-2.063833638080363880e-02
-3.441933403812691417e-01,-2.195773891266152716e-02
-3.429102018602804836e-01,-2.274213903816037913e-02
-3.415819685837473973e-01,-2.299153675730020857e-02
-3.402086405516698275e-01,-2.270593207008098774e-02
-3.387902177640477741e-01,-2.188532497650273051e-02
-3.373267002208813481e-01,-2.052971547656544729e-02
-3.358180879221703830e-01,-1.863910357026911033e-02
-3.342643808679149897e-01,-1.621348925761375431e-02
-3.326655790581150574e-01,-1.325287253859935843e-02
-3.310216824927706414e-01,-9.757253413225926153e-03
-3.293326911718818528e-01,-5.726631881493436660e-03
-3.275986050954485806e-01,-1.161007943401924647e-03
-3.258194242634708804e-01,3.939618401048602947e-03
-3.239951486759486410e-01,9.575247151858201633e-03
-3.221257783328819735e-01,1.574587830902682284e-02
-3.202113132342708779e-01,2.245151187255446656e-02
-3.182517533801152987e-01,2.969214784244117444e-02
-3.162470987704152359e-01,3.746778621868691872e-02
-3.141973494051706339e-01,4.577842700129165082e-02
-3.121025052843817149e-01,5.462407019025548177e-02
-3.099625664080482568e-01,6.400471578557831442e-02
-3.077775327761703150e-01,7.392036378726021817e-02
-3.055474043887479452e-01,8.437101419530113056e-02
-3.032721812457810362e-01,9.535666700970102383e-02
-3.009518633472697546e-01,1.068773222304600368e-01
-2.985864506932139895e-01,1.189329798575781139e-01
-2.960832749003348696e-01,1.312703110077352020e-01
-2.931411637229760503e-01,1.430659968101417601e-01
-2.897369500653177443e-01,1.542567050439678233e-01
-2.858706339273601182e-01,1.648424357092131975e-01
-2.815422153091030055e-01,1.748231888058781047e-01
-2.767516942105464617e-01,1.841989643339624616e-01
-2.714990706316905422e-01,1.929697622934661849e-01
-2.657843445725350806e-01,2.011355826843893579e-01
-2.596075160330802989e-01,2.086964255067320084e-01
-2.529685850133260305e-01,2.156522907604940253e-01
-2.458675515132723310e-01,2.220031784456756030e-01
-2.383044155329193114e-01,2.277490885622765471e-01
-2.302791770722667497e-01,2.328900211102969131e-01
-2.217918361313148401e-01,2.374259760897367288e-01
-2.128423927100634161e-01,2.413569535005959943e-01
-2.034308468085126720e-01,2.446829533428746539e-01
-1.935571984266624135e-01,2.474039756165727910e-01
-1.832214475645127516e-01,2.495200203216903778e-01
-1.724235942220637141e-01,2.510310874582273866e-01
-1.611636383993152177e-01,2.519371770261837895e-01
-1.494415800962672070e-01,2.522382890255596144e-01
-1.372574193129199038e-01,2.519344234563549723e-01
-1.246111560492731418e-01,2.510255803185696966e-01
-1.115027903053268654e-01,2.495117596122039261e-01
-9.793232208108126891e-02,2.473929613372575498e-01
-8.389975137653625514e-02,2.446691854937306232e-01
-6.940507819169168535e-02,2.413404320816230908e-01
-5.444830252654785097e-02,2.374067011009350359e-01
-3.902942438110454382e-02,2.328679925516664306e-01
-2.314844375536165288e-02,2.277243064338172196e-01
-6.849285680863910486e-03,2.219948412976797680e-01
9.297024432312216494e-03,2.159291782970535201e-01
2.511478645798937911e-02,2.096041116331075205e-01
4.060400039616719747e-02,2.030196413058419913e-01
5.576466624684594392e-02,1.961757673152566828e-01
7.059678401002571213e-02,1.890724896613517336e-01
8.510035368570614822e-02,1.817098083441270329e-01
9.927537527388752281e-02,1.740877233635827470e-01
1.131218487745698498e-01,1.662062347197186263e-01
1.266397741877529903e-01,1.580653424125350037e-01
1.398291515134369445e-01,1.496650464420316295e-01
1.526899807516219343e-01,1.410053468082085038e-01
1.652222619023076267e-01,1.320862435110657651e-01
1.774259949654942159e-01,1.229077365506033581e-01
1.893011799411817853e-01,1.134698259268211717e-01
2.008478168293701127e-01,1.037725116397194003e-01
2.120659056300593370e-01,9.381579368929796048e-02
2.229554463432495415e-01,8.359967207555671354e-02
2.335164389689405595e-01,7.312414679849588151e-02
2.437488835071323634e-01,6.238921785811539500e-02
2.536527799578251474e-01,5.139488525441511524e-02
2.632281283210187728e-01,4.014114898739525039e-02
2.724749285967131840e-01,2.862800905705573107e-02
2.813931807849086031e-01,1.685546546339639074e-02
2.899828848856048635e-01,4.823518206417479193e-03
2.982440408988019653e-01,-7.467832713881086826e-03
3.061766488244999640e-01,-2.001858729749950161e-02
3.137807086626988040e-01,-3.282874554443745985e-02
3.210562204133984299e-01,-4.589830745469508644e-02
3.280031840765991191e-01,-5.922727302827253404e-02
3.346215996523005387e-01,-7.281564226516953897e-02
3.407696458880473678e-01,-8.592694248730087248e-02
3.463055015313842300e-01,-9.782470101658141681e-02
3.512291665823110698e-01,-1.085089178530109361e-01
3.555406410408277762e-01,-1.179795929965895135e-01
3.592399249069344602e-01,-1.262367264473171768e-01
3.623270181806311219e-01,-1.332803182051938706e-01
3.648019208619176501e-01,-1.391103682702195810e-01
3.666646329507942670e-01,-1.437268766423943633e-01
3.679151544472607505e-01,-1.471298433217182455e-01
3.685534853513171560e-01,-1.493192683081912275e-01
3.685796256629635392e-01,-1.502951516018131983e-01
3.679935753821999000e-01,-1.500574932025842134e-01
3.667953345090262385e-01,-1.486062931105043561e-01
3.649849030434424435e-01,-1.459415513255735153e-01
3.625622809854486817e-01,-1.420632678477917743e-01
3.595274683350447309e-01,-1.369714426771589388e-01
3.558804650922309243e-01,-1.306660758136753142e-01
3.516212712570069288e-01,-1.231471672573407200e-01
3.467498868293730219e-01,-1.144147170081552117e-01
3.412663118093289816e-01,-1.044687250661187339e-01
3.351705461968749189e-01,-9.330919143123135584e-02
3.284625899920106673e-01,-8.093611610349275842e-02
3.211424431947365044e-01,-6.734949908290348286e-02
3.132101058050522080e-01,-5.254934036946323772e-02
3.048180638229004980e-01,-3.696113308588212104e-02
2.963607645043310757e-01,-2.168553299586446770e-02
2.878583712873527545e-01,-6.778803652826535797e-03
2.793108841719653124e-01,7.759054943231989514e-03
2.707183031581692489e-01,2.192804279231051409e-02
2.620806282459643421e-01,3.572815989440934759e-02
2.533978594353505365e-01,4.915940624952846311e-02
2.446699967263279707e-01,6.222178185766791270e-02
2.358970401188964783e-01,7.491528671882762003e-02
2.270789896130560037e-01,8.723992083300792511e-02
2.182158452088068523e-01,9.919568420020825894e-02
2.093076069061488576e-01,1.107825768204288852e-01
2.003542747050819917e-01,1.220005986936697900e-01
1.913558486056063379e-01,1.328497498199310289e-01
1.823123286077217853e-01,1.433300301992125603e-01
1.732237147114283338e-01,1.534414398315143702e-01
1.640900069167258724e-01,1.631839787168366807e-01
1.549112052236147341e-01,1.725576468551791032e-01
1.456873096320948080e-01,1.815624442465418320e-01
1.364183201421659830e-01,1.901983708909248394e-01
1.271042367538283424e-01,1.984654267883281809e-01
1.177450594670817752e-01,2.063636119387517731e-01
1.083407882819262258e-01,2.138929263421958382e-01
9.889142319836199957e-02,2.210533699986600431e-01
8.939696421638898549e-02,2.278449429081446376e-01
7.985741133600704478e-02,2.342676450706493441e-01
7.027276455721626069e-02,2.403214764861745234e-01
6.064302388001666100e-02,2.460064371547198703e-01
5.096818930440796813e-02,2.513225270762857733e-01
4.124826083039062619e-02,2.562697462508717328e-01
3.148323845796445475e-02,2.608480946784780263e-01
2.167312218712945382e-02,2.650575723591045985e-01
1.181791201788555401e-02,2.688981792927515047e-01
1.917607950232838587e-03,2.723699154794187449e-01
-8.027790015828942249e-03,2.754727809191063193e-01
-1.801828188029938604e-02,2.782067756118141166e-01
-2.805386764317864545e-02,2.805718995575421926e-01
-3.813454730446678986e-02,2.825681527562905471e-01
-4.826032086416379152e-02,2.841955352080592911e-01
-5.843118832226959491e-02,2.854540469128482583e-01
-6.864714967878450536e-02,2.863436878706576150e-01
-7.890820493370806488e-02,2.868644580814871947e-01
-8.921435408704041226e-02,2.870163575453370530e-01
-9.956559713878165851e-02,2.867993862622073564e-01
-1.099619340889317620e-01,2.862135442320977718e-01
-1.204033649374906534e-01,2.852588314550085768e-01
-1.308898896844586934e-01,2.839352479309396049e-01
-1.414215083298353270e-01,2.822427936598910225e-01
-1.519982208736208040e-01,2.801814686418626632e-01
-1.626200273158151521e-01,2.777512728768546935e-01
-1.732869276564183714e-01,2.749522063648670023e-01
-1.839989218954303785e-01,2.717842691058995341e-01
-1.947560100328515065e-01,2.682474610999523446e-01
-2.055581920686812836e-01,2.643417823470255446e-01
-2.164015083862286526e-01,2.600704193515252505e-01
-2.270117555296264078e-01,2.556540375435801260e-01
-2.372216396936703553e-01,2.512272667343519172e-01
-2.470311608783605783e-01,2.467901069238405409e-01
-2.564403190836971880e-01,2.423425581120458860e-01
-2.654491143096797678e-01,2.378846202989682579e-01
-2.740575465563085400e-01,2.334162934846073512e-01
-2.822656158235836155e-01,2.289375776689633601e-01
-2.900733221115047167e-01,2.244484728520361461e-01
-2.974806654200722322e-01,2.199489790338258477e-01
-3.044876457492859401e-01,2.154390962143322708e-01
