8.000000000000007105e-01,1.050000000000000711e+00
5.500000000000007105e-01,1.200000000000001066e+00
2.500000000000017764e-01,1.300000000000000711e+00
3.000000000000007105e-01,1.050000000000000711e+00
4.500000000000010658e-01,9.000000000000021316e-01
7.500000000000017764e-01,8.000000000000007105e-01
1.050000000000000711e+00,7.500000000000017764e-01
1.350000000000001421e+00,7.000000000000010658e-01
1.650000000000002132e+00,6.500000000000021316e-01
1.950000000000001066e+00,6.500000000000021316e-01
2.250000000000001776e+00,6.500000000000021316e-01
2.550000000000000711e+00,6.500000000000021316e-01
2.850000000000001421e+00,6.500000000000021316e-01
3.150000000000002132e+00,7.500000000000017764e-01
3.400000000000002132e+00,1.000000000000001776e+00
3.550000000000000711e+00,1.300000000000000711e+00
3.750000000000001776e+00,1.600000000000001421e+00
3.850000000000001421e+00,1.900000000000002132e+00
3.900000000000002132e+00,2.200000000000001066e+00
3.850000000000001421e+00,2.500000000000001776e+00
3.750000000000001776e+00,2.800000000000000711e+00
3.550000000000000711e+00,3.100000000000001421e+00
3.300000000000000711e+00,3.400000000000002132e+00
3.000000000000001776e+00,3.700000000000001066e+00
2.700000000000001066e+00,3.900000000000002132e+00
2.400000000000002132e+00,4.100000000000001421e+00
2.100000000000001421e+00,4.350000000000001421e+00
1.800000000000000711e+00,4.550000000000000711e+00
1.500000000000001776e+00,4.750000000000000000e+00
1.200000000000001066e+00,4.900000000000002132e+00
9.000000000000021316e-01,5.100000000000001421e+00
6.000000000000014211e-01,5.300000000000000711e+00
3.000000000000007105e-01,5.400000000000002132e+00
1.776356839400250465e-15,5.450000000000002842e+00
-1.999999999999992895e-01,5.300000000000000711e+00
5.000000000000071054e-02,5.200000000000002842e+00
3.000000000000007105e-01,5.150000000000002132e+00
5.000000000000017764e-01,5.050000000000000711e+00
7.000000000000010658e-01,4.950000000000002842e+00
9.500000000000010658e-01,4.850000000000001421e+00
1.100000000000001421e+00,4.700000000000002842e+00
1.300000000000000711e+00,4.600000000000001421e+00
1.500000000000001776e+00,4.450000000000002842e+00
1.700000000000001066e+00,4.350000000000001421e+00
1.850000000000001421e+00,4.200000000000002842e+00
2.050000000000000711e+00,4.050000000000000711e+00
2.250000000000001776e+00,3.950000000000002842e+00
2.450000000000001066e+00,3.850000000000001421e+00
2.600000000000001421e+00,3.700000000000001066e+00
2.750000000000001776e+00,3.550000000000000711e+00
2.950000000000001066e+00,3.400000000000002132e+00
3.100000000000001421e+00,3.250000000000001776e+00
3.250000000000001776e+00,3.100000000000001421e+00
3.400000000000002132e+00,2.900000000000002132e+00
3.550000000000000711e+00,2.650000000000002132e+00
3.650000000000002132e+00,2.350000000000001421e+00
3.650000000000002132e+00,2.050000000000000711e+00
3.550000000000000711e+00,1.800000000000000711e+00
3.450000000000001066e+00,1.600000000000001421e+00
3.300000000000000711e+00,1.300000000000000711e+00
3.200000000000001066e+00,1.100000000000001421e+00
3.000000000000001776e+00,9.500000000000010658e-01
2.700000000000001066e+00,9.000000000000021316e-01
2.400000000000002132e+00,9.000000000000021316e-01
2.100000000000001421e+00,9.000000000000021316e-01
1.800000000000000711e+00,9.000000000000021316e-01
1.500000000000001776e+00,9.500000000000010658e-01
1.200000000000001066e+00,1.000000000000001776e+00
